id,title,authors,date,link,sentence_no,text
USBRE94307H20130504,Buffett maps out hopes for Berkshire without him,athan Stempel and  Jennifer Ablan,"Sat May 4, 2013 6:34pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-idUSBRE94307H20130504,42,"""I come to see Charlie Munger needle Warren Buffett - only he can,"" said Sherman Silber, a doctor and shareholder."
USBRE94307H20130504,Buffett maps out hopes for Berkshire without him,athan Stempel and  Jennifer Ablan,"Sat May 4, 2013 6:34pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-idUSBRE94307H20130504,43,(Writing by  Ben Berkowitz ; editing by  Bob Burgdorfer  and  Matthew Lewis )
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,0,"OMAHA, Nebraska  (Reuters) - More than 35,000 people descended on Omaha, Nebraska, on Saturday for the annual shareholder meeting of Warren Buffett's ice cream-to-insurance conglomerate, Berkshire Hathaway Inc."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,1,"Following are selected comments by Buffett, Vice Chairman Charlie Munger and other Berkshire executives on a broad range of topics: BUFFETT ON HIS SON HOWARD'S QUALIFICATIONS TO BE NONEXECUTIVE CHAIRMAN AFTER THE ELDER BUFFETT IS NO LONGER RUNNING THE FIRM: Buffet says Howard is taking the role ""in case a mistake is made"" in choosing a CEO, the odds of which are ""less than 1 in 100."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,2,"""He has no illusions at all of running the business."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,3,He won't get paid for running the business.
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,4,"""He'll only have to think about whether the board ... needs to change the CEO."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,5,"... I know of nobody who will feel that responsibility more as to doing that job responsibly as my son Howard."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,6,"BUFFETT ON DEFICIT SPENDING: ""The amount of deficit spending in the last four years, the amount of stimulus provided ... I think has been quite appropriate in relation to the threat to the economy that was posed by the greatest panic in my lifetime."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,7,"""The question is, how do you get off that."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,8,"BUFFETT ON ECONOMIC RECOVERY: ""We are seeing some recovery in housing prices which has psychological effects. """
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,9,"(By the next annual meeting) I think we will have moved forward ... I don't think there will be a surge of any sort, but I don't think we will stall."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,10,"BUFFETT ON HIS FUTURE: ""There's nothing more fun for me than to find something to add to Berkshire."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,11,"""I hope it's true 10 years from now."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,12,"BUFFETT, ON ASSET BUBBLES: ""I do not worry about the banking system being the cause of the next bubble."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,13,"MUNGER, IN RESPONSE TO BUFFETT: ""I am less optimistic about the banking system than you are long-term."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,14,"BUFFETT, ON WHY HE WOULD NOT BUY AN AIRLINE: ""It's a labor-intensive, capital-intensive, largely commodity-type business, and it has been, as (Legg Mason's) Bill Miller points out, a death trap for investors since Orville (Wright) took off."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,15,"BUFFETT AND MUNGER ON SHORT-SELLING: Buffett: ""Charlie and I are no strangers to short selling."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,16,"We both failed it."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,17,"Munger: ""We don't like trading agony for money."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,18,"BUFFETT, ON WHETHER HIS SUCCESSOR'S STAMP OF APPROVAL WILL BE AS VALUABLE AS HIS OWN: ""Berkshire is the 800 number when there is really some panic in the markets, and people really need significant capital."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,19,"""If you come to a day when the Dow has fallen 1,000 points a day for a few days and the tide has gone out and you find some naked swimmers, those naked swimmers ... will call Berkshire."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,20,"BUFFETT, ON BERKSHIRE'S NEWSPAPER INVESTMENTS: ""We will get a decent rate of return."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,21,"Our after-tax return, with declining earnings, which I expect, would be at least 10 percent average ... and I think it could be somewhat higher."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,22,"""Everything we have seen to date, and we have a number of papers now, indicates we would meet or beat the 10 percent."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,23,"It's not going to move the needle in Berkshire ... we are buying the papers at very, very low prices with (regard to) current earnings."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,24,"BUFFETT, ON U.S. FEDERAL RESERVE ACTIONS TO STIMULATE THE ECONOMY: ""We're in uncharted territory."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,25,"The Fed's balance sheet is around $3.4 trillion now, and that's a lot of securities."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,26,"""Banks' reserve positions are incredible; Wells Fargo has $175 billion sitting at the Fed earning 0.25 percent."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,27,"There's all this liquidity that has been created, and it hasn't really hit the market because the banks have let it sit there."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,28,"""This is like watching a good movie, and I do not know the end."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,29,"""We have benefited significantly, and the country has benefited significantly, by what the Fed has done."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,30,"BUFFETT, ON INVESTMENT MANAGERS TODD COMBS AND TED WESCHLER: ""I gave them each $1 billion (to manage) on March 31."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,31,"We thought they deserved the trust we had when we hired them, and we believe that more than ever."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,32,"MUNGER, ASKED HOW TO EXPLAIN BERKSHIRE TO A 13-YEAR-OLD IN TWO MINUTES: ""We always tried to stay sane when other people, a lot of them, go crazy."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,33,That's a competitive advantage.
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,34,"""We want to treat subsidiaries the way we would want (to be treated)."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,35,You try to be a good partner.
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,36,"""We are leaving behind a field that is very competitive, and we're getting to a place where we are more unusual."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,37,This was a very good idea.
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,38,"I wish we had done it on purpose."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,39,"BUFFETT, RESPONDING TO SHORT-SELLER DOUG KASS ON WHETHER BERKSHIRE HAS GROWN TOO BIG TO OUTPERFORM THE MARKET: ""There's no question that we cannot do as well as in the past, and size does matter."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,40,"In terms of the acquisitions we've made in the last five years, we think we've done pretty well."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,41,"""You haven't convinced me to sell the stock yet, Doug."""
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,42,"MUNGER, ON THE SAME QUESTION: ""You look at companies that got really big in the world, the record is not very good."
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,43,We think we'll do a little better than the giants in the past.
USBRE94308B20130504,Berkshire Hathaway's annual meeting of shareholders,,"Sat May 4, 2013 4:40pm EDT",http://www.reuters.com/article/2013/05/04/us-berkshire-agm-quotes-idUSBRE94308B20130504,44,"Maybe we have a better system."""
